gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
919144117	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07215	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus glaucus		SPECIES	Dermanura glauca (Thomas, 1893)	Dermanura glauca	Thomas, 1893	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-16	16	8	1990	4832192	2433262	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7215	MSA-1778			CC0_1_0		Michael Alberico			2024-01-24T19:05:08.063Z		INSTITUTION_MATCH_NONE
919144116	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07209	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus	Platyrrhinus infuscus		SPECIES	Platyrrhinus infuscus (Peters, 1880)	Platyrrhinus infuscus	(Peters, 1880)	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-16	16	8	1990	5218769	5218769	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7209	MSA-1768			CC0_1_0		Michael Alberico			2024-01-24T19:05:08.068Z		INSTITUTION_MATCH_NONE
919144106	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07223	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus glaucus		SPECIES	Dermanura glauca (Thomas, 1893)	Dermanura glauca	Thomas, 1893	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-16	16	8	1990	4832192	2433262	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7223	OO-37			CC0_1_0		Omaira Ospina			2024-01-24T19:05:08.059Z		INSTITUTION_MATCH_NONE
919144102	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04289	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4289	MSA-1399			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.463Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919144095	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07200	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Rhinophylla	Rhinophylla pumilio		SPECIES	Rhinophylla pumilio Peters, 1865	Rhinophylla pumilio	(Peters, 1865)	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-16	16	8	1990	5218759	5218759	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7200	WR-67			CC0_1_0		Walter Rincón T			2024-01-24T19:05:08.068Z		INSTITUTION_MATCH_NONE
919144091	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07208	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-16	16	8	1990	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7208	MSA-1767			CC0_1_0		Michael Alberico			2024-01-24T19:05:08.069Z		INSTITUTION_MATCH_NONE
919144081	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07222	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Mesophylla	Mesophylla macconnelli		SPECIES	Mesophylla macconnelli Thomas, 1901	Mesophylla macconnelli	Thomas, 1901	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-16	16	8	1990	5218756	5218756	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7222	OO-36			CC0_1_0		Omaira Ospina			2024-01-24T19:05:08.063Z		INSTITUTION_MATCH_NONE
919144079	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04288	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4288	MSA-1398			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.464Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919144071	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07199	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-16	16	8	1990	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7199	OO-30			CC0_1_0		Omaira Ospina			2024-01-24T19:05:08.100Z		INSTITUTION_MATCH_NONE
919144067	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07207	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus jamaicensis		SPECIES	Artibeus jamaicensis Leach, 1821	Artibeus jamaicensis	Leach, 1821	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-17	17	8	1990	2433272	2433272	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7207	WR-76			CC0_1_0		Walter Rincón T			2024-01-24T19:05:08.068Z		INSTITUTION_MATCH_NONE
919144053	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07190	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus jamaicensis		SPECIES	Artibeus jamaicensis Leach, 1821	Artibeus jamaicensis	Leach, 1821	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-17	17	8	1990	2433272	2433272	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7190	MSA-1783			CC0_1_0		Michael Alberico			2024-01-24T19:05:08.106Z		INSTITUTION_MATCH_NONE
919144051	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04303	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis nigricans		SPECIES	Myotis nigricans (Schinz, 1821)	Myotis nigricans	(Schinz, 1821)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-03	3	1	1989	2432448	2432448	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4303	MSA-1408			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.403Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919144050	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04287	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4287	MSA-1397			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.463Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919144048	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07198	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-16	16	8	1990	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7198	OO-29			CC0_1_0		Omaira Ospina			2024-01-24T19:05:08.102Z		INSTITUTION_MATCH_NONE
919144027	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04302	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis nigricans		SPECIES	Myotis nigricans (Schinz, 1821)	Myotis nigricans	(Schinz, 1821)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-03	3	1	1989	2432448	2432448	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4302	MSA-1407			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.402Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919144026	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07189	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus jamaicensis		SPECIES	Artibeus jamaicensis Leach, 1821	Artibeus jamaicensis	Leach, 1821	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-17	17	8	1990	2433272	2433272	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7189	MSA-1782			CC0_1_0		Michael Alberico			2024-01-24T19:05:08.107Z		INSTITUTION_MATCH_NONE
919144025	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04286	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4286	MSA-1396			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.463Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919144004	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04301	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis nigricans		SPECIES	Myotis nigricans (Schinz, 1821)	Myotis nigricans	(Schinz, 1821)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2432448	2432448	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4301	MSA-1385			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.403Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919144002	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07188	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-17	17	8	1990	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7188	MSA-1781			CC0_1_0		Michael Alberico			2024-01-24T19:05:08.105Z		INSTITUTION_MATCH_NONE
919144000	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04285	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4285	MSA-1395			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.465Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919143977	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:07187	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia castanea		SPECIES	Carollia castanea H.Allen, 1890	Carollia castanea	H. Allen, 1890	CO	Rio Hacha, 4km al N de Florencia	Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	1.65	-75.65	7315.0		360.0	0.0			1990-08-17	17	8	1990	2433178	2433178	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:7187	MSA-1780			CC0_1_0		Michael Alberico			2024-01-24T19:05:08.107Z		INSTITUTION_MATCH_NONE
919143976	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04300	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis nigricans		SPECIES	Myotis nigricans (Schinz, 1821)	Myotis nigricans	(Schinz, 1821)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2432448	2432448	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4300	MSA-1384			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.399Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919143973	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04284	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4284	MSA-1394			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.464Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919143951	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04283	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4283	MSA-1393			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.464Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919143948	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04299	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Mesophylla	Mesophylla macconnelli		SPECIES	Mesophylla macconnelli Thomas, 1901	Mesophylla macconnelli	Thomas, 1901	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-03	3	1	1989	5218756	5218756	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4299	MSA-1406			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.460Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919143922	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04282	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4282	MSA-1392			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.464Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919143920	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04298	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Mesophylla	Mesophylla macconnelli		SPECIES	Mesophylla macconnelli Thomas, 1901	Mesophylla macconnelli	Thomas, 1901	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	5218756	5218756	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4298	MSA-1386			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.459Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919143895	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04297	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus	(Olfers, 1818)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433270	2433270	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4297	MSA-1390			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.459Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
919143885	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:04281	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO		Caquetá	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	-0.596105	-72.404597	2083.0						1989-01-02	2	1	1989	2433176	2433176	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:4281	MSA-1391			CC0_1_0		Michael Alberico			2024-01-24T19:05:07.465Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
865749495	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Vampyrodes	Vampyrodes caraccioli		SPECIES	Vampyrodes caraccioli (Thomas, 1889)	Vampyrodes caraccioli (Thomas, 1889)		CO	Puerto Asis/Departamemnto del Putumayo		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	0.5158	-76.495							1965-09-20	20	9	1965	2433218	2433218	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1902.075				CC_BY_NC_4_0		B. Mechler			2024-01-24T18:36:12.865Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865749481	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus	Platyrrhinus helleri		SPECIES	Vampyrops helleri Peters, 1866	Vampyrops helleri (Peters, 1866)		CO	Orito 1, La Texas oil petroleum company A (bananiers)/Departamemnto del Putumayo		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	0.6967	-76.8747							1965-09-18	18	9	1965	9079756	5218762	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1908.066				CC_BY_NC_4_0		B. Mechler			2024-01-24T18:36:18.398Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865749475	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus	Platyrrhinus helleri		SPECIES	Vampyrops helleri Peters, 1866	Vampyrops helleri (Peters, 1866)		CO	Puerto Nariño , 50 km N de Leticia/Departamento del Amazonas		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-3.77368	-70.38159							1967-05-11	11	5	1967	9079756	5218762	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1910.011				CC_BY_NC_4_0		Arata & Thomas			2024-01-24T18:36:13.552Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865749472	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus	Platyrrhinus helleri		SPECIES	Vampyrops helleri Peters, 1866	Vampyrops helleri (Peters, 1866)		CO	Puerto Nariño , 50 km N de Leticia/Departamento del Amazonas		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-3.77368	-70.38159							1967-05-11	11	5	1967	9079756	5218762	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1910.010				CC_BY_NC_4_0		Arata & Thomas			2024-01-24T18:36:13.553Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865749471	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus	Platyrrhinus helleri		SPECIES	Vampyrops helleri Peters, 1866	Vampyrops helleri (Peters, 1866)		CO	Puerto Nariño , 50 km N de Leticia/Departamento del Amazonas		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-3.77368	-70.38159							1967-05-11	11	5	1967	9079756	5218762	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1910.009				CC_BY_NC_4_0		Arata & Thomas			2024-01-24T18:36:13.558Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865749467	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Vampyrodes	Vampyrodes caraccioli		SPECIES	Vampyrodes caraccioli (Thomas, 1889)	Vampyrodes caraccioli (Thomas, 1889)		CO	Puerto Nariño , 50 km N de Leticia/Departamento del Amazonas		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-3.77368	-70.38159							1967-05-11	11	5	1967	2433218	2433218	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1910.077				CC_BY_NC_4_0		Arata & Thomas			2024-01-24T18:36:13.633Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865749464	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Vampyrodes	Vampyrodes caraccioli		SPECIES	Vampyrodes caraccioli (Thomas, 1889)	Vampyrodes caraccioli (Thomas, 1889)		CO	Puerto Nariño , 50 km N de Leticia/Departamento del Amazonas		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-3.77368	-70.38159							1967-05-11	11	5	1967	2433218	2433218	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1910.076				CC_BY_NC_4_0		Arata & Thomas			2024-01-24T18:36:13.633Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865749459	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Vampyrodes	Vampyrodes caraccioli		SPECIES	Vampyrodes caraccioli (Thomas, 1889)	Vampyrodes caraccioli (Thomas, 1889)		CO	Puerto Nariño , 50 km N de Leticia/Departamento del Amazonas		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-3.77368	-70.38159							1967-05-11	11	5	1967	2433218	2433218	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1910.078				CC_BY_NC_4_0		Arata & Thomas			2024-01-24T18:36:13.631Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865749417	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Vampyressa	Vampyressa pusilla		SPECIES	Vampyressa pusilla (Wagner, 1843)	Vampyressa pusilla (Wagner, 1843)		CO	Puerto Nariño , 50 km N de Leticia/Departamento del Amazonas		PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-3.77368	-70.38159							1967-05-11	11	5	1967	2433186	2433186	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-1911.077				CC_BY_NC_4_0		Arata & Thomas			2024-01-24T18:36:14.769Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
